screen_name,profile_image_url,location,created_time,text
寒山听雪521,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007Sgrhvly8hdzemt19qlj30u00u0789.jpg?KID=imgbed,tva&Expires=1718269878&ssig=dYHD2o0y4J",其他,Thu Jun 13 12:06:21  2024,放屁
CLAIRVOYANT_LIMBO,"https://tvax1.sinaimg.cn/crop.0.0.464.464.50/435cf3b9ly8hngcajsjmyj20cw0cw0sy.jpg?KID=imgbed,tva&Expires=1718269878&ssig=mHtVIy57jw",广东 深圳,Thu Jun 13 12:04:59  2024,只讲利益，非人。那些和你意见不同的人也是中国人。[吃瓜]
陈振伟-巴芒复利书房,"https://tvax2.sinaimg.cn/crop.0.0.512.512.50/95813cefly8h7hb1mbav9j20e80e875c.jpg?KID=imgbed,tva&Expires=1718269878&ssig=izGlWgPVIy",江苏,Thu Jun 13 12:01:30  2024,你不生在60~70年代，可惜了。
酥鱼茴香豆,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/bd409e0fly8ggx411bk6vj20ro0ro0w7.jpg?KID=imgbed,tva&Expires=1718269878&ssig=jEKOXRjzKp",辽宁 沈阳,Thu Jun 13 12:01:08  2024,搞对立的奸佞小人一枚，鉴定完毕。
於陵王1,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1718269878&ssig=2kvYG%2FbD0q",宁夏 吴忠,Thu Jun 13 12:00:50  2024,嗯，支持俄罗斯归还所占中国土地，还我东北出海口
Hueil6389,"https://tva4.sinaimg.cn/crop.210.0.540.540.50/8cb6ca03jw8ea1ciktcfvj20qo0f0myy.jpg?KID=imgbed,tva&Expires=1718269878&ssig=%2Bo%2FiccmYOk",上海,Thu Jun 13 11:57:48  2024,俄乌战争和我们无关，我们没必要粉谁，但我们要避免他发展为3战，这种危害就太大了
荷倚苼逍客,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/48968e94ly8gcicb83e3uj20u00u00wk.jpg?KID=imgbed,tva&Expires=1718269878&ssig=q8pPesi02d",广西,Thu Jun 13 11:53:58  2024,除奸行动从恨国党开始[拳头]
威柴动力,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1718269878&ssig=2kvYG%2FbD0q",其他,Thu Jun 13 11:52:25  2024,可以骂人吗[怒]
丽丽同学ai,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/006mOmZ1ly8hdq5e5o569j30u00u0wl5.jpg?KID=imgbed,tva&Expires=1718269880&ssig=f3TEcF9oFj",北京 东城区,Thu Jun 13 11:48:10  2024,对老毛子要时刻保持警惕
海绵宝宝是谁,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1718269880&ssig=0pNw9szj8m",河南 洛阳,Thu Jun 13 11:39:22  2024,那中美建交怎么解释？访问美国合影握手又怎么理解？
