screen_name,profile_image_url,location,created_time,text
smile21123,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.50/008cHkgBly8h46ler86y7j30ru0rujvm.jpg?KID=imgbed,tva&Expires=1720083630&ssig=xmeE%2BXYDur",其他,Wed Jul 03 10:12:45  2024,优秀的老师，优秀的娃[good]
炙热湮凉活世间,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/6fb2027ely8g8985pe240j20ro0roq5a.jpg?KID=imgbed,tva&Expires=1720083630&ssig=L8rbHmMXJ3",河南 南阳,Wed Jul 03 08:56:09  2024,这老班太飒了[作揖]
Jing_敬敬,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/6c34ecebly8hl1e6dfjpqj20u00u0mzj.jpg?KID=imgbed,tva&Expires=1720083630&ssig=RCLbHGZ1BT",湖北 武汉,Wed Jul 03 08:38:07  2024,给班主任点个赞
时光遣散故人lkj,"https://tvax3.sinaimg.cn/crop.0.0.750.750.50/90b33a8bly8gdqsv56ljnj20ku0ku3zi.jpg?KID=imgbed,tva&Expires=1720083630&ssig=CQXyNtOjWE",江苏,Wed Jul 03 08:06:00  2024,班主任真是懂自己班里的娃
wolf蓝懒,"https://tvax1.sinaimg.cn/crop.0.0.888.888.50/47e2afdely8hpsembtoldj20oo0oo0uk.jpg?KID=imgbed,tva&Expires=1720083630&ssig=QKkkxP37qH",浙江 宁波,Wed Jul 03 07:39:02  2024,能推作业的老班是好老班[嘻嘻]
xcruiiii,"https://tva3.sinaimg.cn/crop.0.0.750.750.50/709d0aecjw8fcmlhvueqhj20ku0kumy3.jpg?KID=imgbed,tva&Expires=1720083630&ssig=yo6krd5OdE",四川 成都,Wed Jul 03 07:10:10  2024,老板心里很清楚，班里的娃就适合自由卷[偷笑]
yesyama,"https://tva3.sinaimg.cn/crop.0.0.180.180.50/6e47efb6jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1720083630&ssig=ogqNrZ3Lk%2B",广东 广州,Wed Jul 03 00:27:07  2024,老师讲自愿购买暑假作业，全班只有我没买，老师和家委都来确认[笑cry][笑cry][笑cry]
筱恬妮,"https://tva4.sinaimg.cn/crop.0.0.641.641.50/afde84d0jw8eq4yqcytqnj20ht0htjso.jpg?KID=imgbed,tva&Expires=1720083630&ssig=ipOUODTH%2FH",广东 深圳,Tue Jul 02 23:41:07  2024,[打call]
xzjxqx,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1720083630&ssig=txTjcBbSo8",其他,Tue Jul 02 22:38:21  2024,这真是特大喜讯了。好老师啊！
向日葵家的小太阳,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/83dff28aly8gxxzuwzdykj20e80e80sy.jpg?KID=imgbed,tva&Expires=1720083630&ssig=KloYlipwBt",湖北 宜昌,Tue Jul 02 22:20:00  2024,太给力了[good]
小尾巴熊点点,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/7226cf64ly8g32w5v9v7dj20e80e83zk.jpg?KID=imgbed,tva&Expires=1720083630&ssig=RkA98Hv3Jh",湖北 仙桃,Tue Jul 02 22:03:44  2024,这个老班真不错👍
Jocelyn-童,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/6ecdb234ly8hcvkwa6va2j20e80e874o.jpg?KID=imgbed,tva&Expires=1720083630&ssig=S3Wxpc0mwa",浙江 宁波,Tue Jul 02 22:00:16  2024,好消息[憧憬]
妖精的口袋joyce,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/af978c9bly8hra3hnzc6uj20u00u0jul.jpg?KID=imgbed,tva&Expires=1720083630&ssig=zS5NQyDOUi",福建 福州,Tue Jul 02 21:56:51  2024,好老师
情浓朱古力,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.50/3c672039ly8gjnq9l9xrcj20ru0rujs9.jpg?KID=imgbed,tva&Expires=1720083630&ssig=OonjZTp7jG",其他,Tue Jul 02 21:14:40  2024,班主任太贴心了！那些乱七八糟的作业真是浪费宝贵的时间！
北极圈的猹猹,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.50/008uiQd3ly8h4khgivbahj30ru0rutaw.jpg?KID=imgbed,tva&Expires=1720083633&ssig=fuG%2FHSxFZ2",广西,Tue Jul 02 20:56:40  2024,哈哈哈想起高考假我们有位老师发了30张卷子(A4两面那种)，班里哀鸿遍野
走过兔子坡的女人,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/00640xkzly8hnzvqpbrrxj30u00u0n2i.jpg?KID=imgbed,tva&Expires=1720083633&ssig=gi2LaIwbcl",湖北,Tue Jul 02 20:55:12  2024,真好，我们作业已经七七八八买了两百块钱的了，还有20张数学试卷我都还没打印了，我儿子说这放假还不如不放的呢
李小桃68,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/a8e7717dly8g7gt7kaat1j20ro0ro74l.jpg?KID=imgbed,tva&Expires=1720083633&ssig=7mfvKnG%2FcT",吉林 延边朝鲜族自治州,Tue Jul 02 20:51:47  2024,这是天大的好消息啊[偷笑]
小小林宾,"https://tva2.sinaimg.cn/crop.55.36.226.226.50/7006ec12gw1egu1l4p1crj209u0ahdhd.jpg?KID=imgbed,tva&Expires=1720083633&ssig=5WKkZcrXMq",浙江,Tue Jul 02 20:42:53  2024,[打call][打call][打call]
菜菜阳光,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/9073c95bly8hfkxybmx26j20e80e8jrx.jpg?KID=imgbed,tva&Expires=1720083633&ssig=7uA%2FZ13b%2FA",湖南 湘潭,Tue Jul 02 20:40:05  2024,这老班拿捏得死死的
爱臭美但不太美的大妞儿,"https://tva3.sinaimg.cn/crop.0.0.640.640.50/e79dce3bjw8eaev4qdwi7j20hs0hst92.jpg?KID=imgbed,tva&Expires=1720083633&ssig=3O9vQiirOM",广东 珠海,Tue Jul 02 20:27:31  2024,真的是特大好消息
5lucy2012,"https://tvax1.sinaimg.cn/crop.14.0.722.722.50/a1323fc5ly8fllfbip284j20ku0k23zc.jpg?KID=imgbed,tva&Expires=1720083637&ssig=BbaugKygPT",其他,Thu Jul 04 11:56:13  2024,暑假时间多了，一个星期快读完三本书
